Time,T,TB4,Q
2020-02-12 16:45:00,279.17499999999995,280.37083333333334,18.75
2020-02-12 17:00:00,279.15,280.3666666666666,8.333333333333334
2020-02-12 17:15:00,279.075,280.36249999999995,6.25
2020-02-12 17:30:00,279.0,280.3583333333333,4.166666666666667
2020-02-12 17:45:00,278.92499999999995,280.35416666666663,2.083333333333334
2020-02-12 18:00:00,278.84999999999997,280.34999999999997,0.0
2020-02-12 18:15:00,278.625,280.3333333333333,0.0
2020-02-12 18:30:00,278.4,280.31666666666666,0.0
2020-02-12 18:45:00,278.17499999999995,280.29999999999995,0.0
2020-02-12 19:00:00,277.95,280.2833333333333,0.0
2020-02-12 19:15:00,277.875,280.26666666666665,0.0
2020-02-12 19:30:00,277.79999999999995,280.25,0.0
2020-02-12 19:45:00,277.72499999999997,280.2333333333333,0.0
2020-02-12 20:00:00,277.65,280.21666666666664,0.0
2020-02-12 20:15:00,277.47499999999997,280.2,0.0
2020-02-12 20:30:00,277.29999999999995,280.18333333333334,0.0
2020-02-12 20:45:00,277.125,280.16666666666663,0.0
2020-02-12 21:00:00,276.95,280.15,0.0
2020-02-12 21:15:00,276.9,280.1333333333333,0.0
2020-02-12 21:30:00,276.84999999999997,280.1166666666666,0.0
2020-02-12 21:45:00,276.79999999999995,280.09999999999997,0.0
2020-02-12 22:00:00,276.75,280.0833333333333,0.0
2020-02-12 22:15:00,276.775,280.06666666666666,0.0
2020-02-12 22:30:00,276.79999999999995,280.04999999999995,0.0
2020-02-12 22:45:00,276.825,280.0333333333333,0.0
2020-02-12 23:00:00,276.84999999999997,280.01666666666665,0.0
2020-02-12 23:15:00,277.575,280.0,0.0
2020-02-12 23:30:00,278.29999999999995,279.9833333333333,0.0
2020-02-12 23:45:00,279.025,279.96666666666664,0.0
2020-02-13 00:00:00,279.75,279.95,0.0
2020-02-13 00:15:00,278.95,279.9625,0.0
2020-02-13 00:30:00,278.15,279.97499999999997,0.0
